입력코드,항목명,항목분류내용,처리코드,포함항목,제외항목,출처
4060,보건의료 소모품,보건 및 의료용 소모품,N220,"['반창고, 무릎보호대, 근육보호스타킹, 밴드(습윤밴드 등), 붕대, 안대, 탈지면, 가제, 마스크 등 외상소모품', '거머리, 벌, 목초액(무좀치료) 등 치료동물', '콘택트렌즈 세척액, 식염수, 렌즈습윤제 등', '안경닦이(김서림방지 클리너 등)', '아기용 분 등 유아보건용소모품', '(일회용)주사기, 주사바늘, 임신테스트시약, 콘돔, 종이기저귀, 생리대, 수유팩 등', '혈당체크용지, 정형외과용신발(석고 후 착용) 등 기타 소모품']","['천기저귀, 직물 기저귀 커버 ⇒ 기타가정용 섬유(3280)', '베이비오일, 베이비로션 ⇒ 화장품(8050)']",항목분류집
4070-4090,보건의료용품 및 기구,"질병의 예방, 질병의 치료, 신체의 교정 및 유지에 필요한 용품 및 기구",N3,[],[],항목분류집
4070,안경 및 콘택트,시력교정 및 시력 보호를 위하여 착용하는 것,N320,"['콘택트렌즈(하드렌즈, 소프트렌즈, 1회용 렌즈 등)', '근시안경, 원시안경(돋보기) 등 교정안경', '시력보호 안경', '안경렌즈, 안경테 등 안경부품(안경고리 등)']","['운동용 특수안경, 고글, 수영안경 ⇒ 운동용품(5240)', '시력교정보다는 귀금속으로 장식되어 안경테의 가치가 높은 안경 ⇒ 귀금속 구입(9570)']",항목분류집
4090,기타보건의료,위의 항목에 분류되지 않은 보건의료 용품 및 기구,N390,"['의수, 의족 등 의지(義肢)', '휠체어, 보청기, 목발 등 보조장비', '콘택트렌즈 소독기 등 소독기구, 렌즈케이스', '체온계, 혈압계, 혈당측정기 등 계측기구', '유아용 투약기, 온도계 등', '산소호흡 관련 용품, 쑥찜기', '안마 의자, 안마기, 발 마사지기 등', '어르신 보행보조용 기구', '헤어빔(탈모치료기구)']","['헬스기구 ⇒ 오락 및 운동내구재(5110)', '기능성 옥돌베개, 매직폼 ⇒ 침구류(3210)', '젖병소독기 ⇒ 기타가전 및 가정용기기(3390)']",항목분류집
4110-4120,외래의료서비스,"질병의 예방, 치료 및 신체의 교정 등에 필요한 의료 서비스에 관련된 지출",N4,[],[],항목분류집
4110,일반병의원 외래비,입원하지 않은 환자가 일반 병의원의 의사에게 받는 의료서비스,S,"['검진, 처방 및 예방접종 등', '입원하지 않는 수술, 시술', '각종 투약비', '지압 등 물리치료비 등 외래진료비']","['병원입원치료 ⇒ 병원입원치료비(4200)', '건강검진의 공단부담금 ⇒ 고려하지 않음']",항목분류집
4120,한방병원외래비,입원을 하지 않은 환자가 한의사의 진료에 기초하여 의료서비스를 받은 대가로 지급한 금액. 한의원에서 받은 모든 진료행위 포함,S,"['진찰료, 침술비, 뜸 등', '한방외래진료비', '한방물리치료비']",['한방병원입원치료 ⇒ 병원입원치료비(4200)'],항목분류집
4130-4130,치과서비스,입원하지 않는 환자가 지불하는 치과진료 및 치료에 대해 지불하는 비용,N5,[],[],항목분류집
4130,치과외래비,입원하지 않는 환자가 지불하는 치과관련 치료비용,S,"['치과병의원 진료비', '치과병의원 물리치료비', '치열교정, 임플란트, 틀니 등']",['치과병원 입원치료비 ⇒ 병원입원치료비(4200)'],항목분류집
4140-4140,기타의료서비스,위의 항목 이외에 입원하지 않는 환자의 의료관련서비스,N6,[],[],항목분류집
4140,기타보건의료서비스,위의 항목에 분류되지 않은 보건의료서비스,S,"['재활원, 접골원 등의 기타 준의료원의 치료', '보건의료기구, 안경 등 보건의료용품 및 기구수리비', '응급차량 등 기타보건의료서비스 이용(비입원환자)', '보건의료기구(의료용품) 임차료 및 이용료', '수지침 등 기타 민간요법 치료', '추나, 프리랜서 간호사, 산파, 물리치료사 등의 서비스', '제대혈, 정자, 혈액 등 보관비용', '안마의자지압기, 탈모치료기기 등 기기 렌탈비 및 이용료 등', '치료사에게 받는 언어 또는 놀이치료 등']","['한방의원 물리치료비 ⇒ 한방병원외래비(4120)', '병원 물리치료비 ⇒ 일반병의원외래비(4110)', '간병인 ⇒ 개인 가사사용인 급료(3940), 업체 가사 서비스 이용료(3950)']",항목분류집
4200-4200,입원서비스,입원한 환자가 병원으로부터 치료받는 기간에 발생하는 제비용으로 호스피스 등의 서비스를 포함,N7,[],[],항목분류집
4200,병원입원치료비,"일반병원, 한방병원, 치과병원 등에서 입원 환자가 받은 서비스에 대해 지출한 비용",S,"['기본서비스: 관리, 숙박, 음식 및 식사, 간호보조사 등 비전문의료진에 의한 감독 및 보살핌; 응급조치 및 구명; 응급차량의 수송; 약품 및 기타 의약품의 지급; 치료기기 및 장비의 지급', '일반이나 전문내과의사, 외과의사, 치과의사의 서비스; 의료분석 및 X-선; 간호사, 조산사, 척추교정사, 검안사, 물리치료사, 언어치료사 등의 준의료서비스', '호스피스 서비스', '출산입원료']","['산후조리원 이용비용 ⇒ 산후조리원(8220)', '노인의 휴양소, 장애인시설, 장기 환자를 위한 회복센터 ⇒ 기타사회복지(8290)']",항목분류집
4510-4910,교통·운송,승객 및 화물 등의 이동에 필요한 상품 및 서비스의 구입에 대한 지출,,[],[],항목분류집
4510-4599,자동차구입,사람 및 화물운송 등의 이동에 필요한 상품의 구입에 대한 지출,O1,[],['업무용 자동차 구입'],항목분류집
4510,신차구입,가구에서 이용할 목적으로 구입하는 비영업용 신차,D,"['신차구입비, 신차구입계약금']","['순수 영업용 차량 ⇒ 대상 아님', '오락용 전동차, 캠프카 등 운송이 주목적이 아닌 차량 ⇒ 오락 및 운동내구재(5110)', '세금, 등록관련비용은 해당 항목으로 분류']",항목분류집
4599,중고차구입,"타가구 및 정부, 기업 등이 사용하던 중고차를 구입한 비용",D,"['중고차구입비, 중고차구입계약금']","['세금, 등록관련비용은 해당 항목으로 분류']",항목분류집
4610-4620,기타운송기구 구입,자동차 이외에 사람의 이동 및 화물운송 등의 이동에 필요한 상품구입에 대한 지출,,[],[],항목분류집
4610,오토바이,위에 포함되지 않는 운송을 위한 기구,D,"['오토바이, 스쿠터, 전기스쿠터', '3륜 및 4륜 오토바이 포함', '실버카(보행보조차)']",['오락용 스쿠터 ⇒ 오락 및 운동내구재(5110)'],항목분류집
4620,자전거 등,자전거 등의 구입 금액,D,"['일반 MTB형 일반자전거, 전기자전거 등', '마차 등 기타수송기구', '비행기 등의 기타운송수단의 구입']","['전문산악자전거 ⇒ 오락 및 운동내구재(5110)', '유아용 세발 자전거 ⇒ 일반장난감(5221)', '보트, 수상스키 등 운반트레일러 ⇒ 오락 및 운동내구재(5110)']",항목분류집
4705-4710,운송기구유지 및 수리,"승용차, 오토바이 등 가정용 운송기구 운영을 위해 지불하는 비용",O3,[],[],항목분류집
4705,차량부품 및 운송기구 관련용품,"운송기구(자동차, 오토바이 등)의 부품 및 관련용품 구입. 운송기구의 운영 등에 전용으로 이용되는 관련 용품",O320,"['네비게이션, 통행료 단말기(하이패스 단말기 등) 구입, 원격시동장치, 보조키 제작 등', '카스테레오, 타이어, 배터리, 백미러, 와이퍼, 점화플러그, 자동차용 전구 등의 부품 구입', '자동차용방향제, 스노체인, 자동차시트, 시트커버, 워셔액, 왁스, 세차용구, 자동차용청소기, 유아용 카시트, 화물용고무벨트, 펌프(자전거용) 등의 관련 용품', '자동차 전용 장식품 등', '별도 구매한 자전거 흙받이, 안장, 짐칸, 라이트 등 구성품']",['서비스가 포함되어 부품과 구분되지 않는 경우⇒ 유지 및 수리비(4710)'],항목분류집
4710,유지 및 수리비,"운송기구(자동차, 오토바이 등)의 정상운영을 위해 운반구 자체의 정비 및 수리서비스 위해 지불되는 비용(비용이 구분되지 않을 때는 부품비용 포함)",S,"['자동차 등 운송기구 수리(A/S) 비용', '타이어 렌탈서비스(타이어부품 + 유지 및 수리비)', '에어컨가스주입, 엔진오일교환서비스 등 자동차정비', 'A/S계약료(할인을 위한 회원가입비)', '외형복원, 키박스 교환, 네비게이션설치비 등', '세차비, 광택비, 선팅비 등']",['자동차 정기검사비 ⇒ 기타개인교통(4790)'],항목분류집
4715-4745,운송기구 연료비,"승용차, 오토바이 등 가정용 운송기구운영을 위해 지불하는 연료 비용",O4,[],[],항목분류집
4715,휘발유,"운송기구(자동차, 오토바이 등)의 연료. 광열수도용 연료와 구분",O420,"['가솔린', '일반 승용차용 연료']",[],항목분류집
4720,차량용 경유,"운송기구(자동차, 오토바이 등)의 연료. 광열수도용 연료와 구분",O440,['디젤차량용 연료'],['난방 및 기타 경유 ⇒ 경유 및 기타연료(2995)'],항목분류집
4725,차량용 LPG,"운송기구(자동차, 오토바이 등)의 연료. 광열수도용 연료와 구분",O460,['액화석유가스'],['취사용 LPG ⇒ LPG연료(2930)'],항목분류집
4745,기타연료,위에 분류되지 않는 기타 승용물에 대한 연료 및 윤활제품 구입 비용. 광열수도용 연료와 구분,O490,"['천연가스(CNG), 전기, 수소차량용 연료 등', '유사 휘발유 포함', '엔진오일, 미션오일, 브레이크오일 등 운송기구용 윤활유 등 유류제품 구입 포함']",['윤활유 교체서비스 ⇒ 유지 및 수리비(4710)'],항목분류집
4755-4790,기타개인교통 서비스,위의 항목에 분류되지 않은 개인교통 및 운송관련 비용,O5,[],[],항목분류집
4755,운전교습비,운전학원의 교습비(도로주행비)와 학생의 운전교습도 포함,S,"['자동차(자동, 수동, 대형, 소형 불문) 교습비', '2륜원동기 및 자전거 등 교통수단 관련 교습비', '도로연수 등']",['운전학원에서 가입하는 보험 ⇒ 운송관련보험 등(7840)'],항목분류집
4760,주차료,"운송기구(자동차, 오토바이 등) 주차를 위해 지출하는 금액. 시간, 장소 구분없음",S,"['주차료(장소구분): 공영주차장주차료, 백화점주차료 등', '주차료(시간구분): 월간, 연간, 시간제주차료 등', '주차장임차료, 차고지요금 등', '거주자우선 주차구역 이용료, 아파트 추가납부 주차요금 등', '주차대행료(발렛서비스)']",[],항목분류집
4765,통행료,"자동차, 오토바이 등의 통행에 지출한 비용",O560,"['고속도로통행료', '유료도로요금(통행료)', '고속도로카드 및 단말기 충전액']",['통행료 단말기 구입비 ⇒ 차량부품 및 운송기구 관련용품(4705)'],항목분류집
4770,개인운송장비 임차,"자동차 등 개인 운송장비 임차 비용, 자동차 및 자전거 등 공유 서비스 수수료 (구: O590)",S,"['자동차 임차료(장의차 포함)', '네비게이션, 카시트 대여', '카세어링이용료, 공공자전거이용료 등']",[],항목분류집
4790,기타개인교통,위의 항목에 분류되지 않은 교통 및 운수관련 비용,S,"['블루링크, UVO 등', '대리운전료', '교통안전교육, LPG운전자교육비 등', '자동차폐차비용, 적성검사비, 자동차 정기검사비 등', '번호판 발급료, 차량말소·등록료 등']","['교통관련 법규 미준수에 따른 범칙금', '노후 경유차량 조기폐차지원금', '카풀동행자에게 지불하는 비용(현금)', '휘발유대금 직접결제']",항목분류집
4810-4820,철도운송,기차 및 지하철 등의 운송수단 이용에 따른 서비스 비용,O6,[],[],항목분류집
4810,기차,기차 이용요금. 식비 등 일부 기타비용이 포함된 경우도 포함,O620,"['철도이용 정기권, 철도이용 정액권 등', '테마기차여행, 철도관광여행 등에 소요되는 기차 이용요금', '철도할인권 구입 등']",[],항목분류집
4820,지하철,지하철 및 전철 이용요금,O640,"['지하철 정액권 구입', '광역수도권 전철, 경전철 이용 요금']",[],항목분류집
4830-4850,육상운송,"버스, 택시 등 철도 이외의 육상교통수단의 이용에 따른 서비스 요금",O7,[],[],항목분류집
4830,시내버스,시내버스 및 마을버스 이용요금,S,"['통근버스, 통학용버스(봉고차) 비용 등', '버스전용 회수권 및 정액권 등', '타군의 군내버스를 시내에서만 이용한 경우', '시내(군내)버스를 이용하여 시도 경계를 넘어가는 경우', '버스전용카드충전', '아파트 셔틀버스 충당금']",[],항목분류집
4840,시외버스,버스를 이용한 격지 간 이동 서비스에 대한 비용,S,"['고속, 셔틀, 광역버스 등을 이용한 격지 간 이동', '기타 공항버스 등 원거리 이동']",['시내 소재 공항이동용 공항버스 ⇒ 시내버스(4830)'],항목분류집
4850,택시,택시 이용요금,S,"['일반택시, 모범택시, 전세택시, 콜택시 등', '승합택시, 콜밴 등']",[],항목분류집
4860-4880,기타운송,"위에 분류되지 않는 항공, 여객선 및 혼합교통 이용에 따른 서비스 비용",O8,[],[],항목분류집
4863,국내 항공요금,국내 비행기 및 기타항공기 이용요금,O830,"['국내선 항공기 이용요금', '헬리콥터, 경비행기 등 국내선 기타항공', '국내선 항공화물 추가비용']",[],항목분류집
4865,국외 항공요금,국외 비행기 및 기타항공기 이용요금,S,"['국제선 항공기 이용요금', '국제선 항공화물 추가비용']","['스카이다이빙 등을 위한 비행기 등 이용', '패키지로 묶여 항목 분리가 불가능한 경우']",항목분류집
4870,교통카드 이용,"시내(마을)버스, 지하철 등을 복합적으로 이용하기 위하여 선지불하거나, 이용 후 일시에 청구되어서 각 교통편으로 분리되지 않은 금액",S,"['교통카드 충전료', '교통카드 이용료', '교통카드 구입']",[],항목분류집
